9699,"(41.7892116, -87.60406619999999)"
9701,"(41.7843826, -87.5967083)"
9702,"(41.7926519, -87.604581)"
9703,"(41.7911308, -87.60274969999999)"
9704,"(41.8151964, -87.60542699999999)"
9708,"(41.7985756, -87.6023599)"
9709,"(41.805112, -87.6011639)"
9711,"(41.7981532, -87.6009078)"
9712,"(41.7891768, -87.60195080000001)"
9714,"(41.78952109999999, -87.60424909999999)"
9716,"(41.7895463, -87.6036965)"
9717,"(41.79132, -87.589652)"
9719,"(41.7910678, -87.60495069999999)"
9721,"(41.7977102, -87.60629014999999)"
9722,"(41.7895621, -87.601259)"
9723,"(41.80625, -87.605834)"
9724,"(41.7997878, -87.5920088)"
9725,"(41.78462340000001, -87.60489899999999)"
9727,"(41.7901841, -87.6045875)"
9729,"(41.7938062, -87.5842263)"
9730,"(41.7992527, -87.5920246)"
9731,"(41.7910678, -87.60495069999999)"
9734,"(41.8109472, -87.59709339999999)"
9736,"(41.8116037, -87.6056809)"
9738,"(41.78952109999999, -87.60424909999999)"
9739,"(41.7940762, -87.60170769999999)"
9740,"(41.81107, -87.605398)"
9742,"(41.7877085, -87.6036874)"
9743,"(41.7819343, -87.604879)"
9744,"(41.792279, -87.599954)"
9748,"(41.7877085, -87.6036874)"
9749,"(41.7910678, -87.60495069999999)"
9750,"(41.79931000000001, -87.5919614)"
9751,"(41.7912278, -87.587041)"
9753,"(41.7878636, -87.60211729999999)"
9754,"(41.7895653, -87.5873883)"
9756,"(41.80122679999999, -87.58800579999999)"
9757,"(41.7993598, -87.5881897)"
9758,"(41.7899689, -87.6052594)"
9760,"(41.7931785, -87.601339)"
9762,"(41.7906352, -87.5980565)"
9764,"(41.7886079, -87.5987133)"
9766,"(41.7948658, -87.59761429999999)"
9767,"(41.7927938, -87.59843049999999)"
9768,"(41.7899183, -87.59734110000001)"
9769,"(41.7987242, -87.59500704999999)"
9770,"(41.7958924, -87.59891105)"
9772,"(41.7845959, -87.6008803)"
9773,"(41.7898839, -87.5960168)"
9774,"(41.78962, -87.58657500000001)"
9775,"(41.7854503, -87.603927)"
9776,"(41.7948658, -87.59761429999999)"
9778,"(41.7901841, -87.6045875)"
9779,"(41.7882484, -87.5909839)"
9780,"(41.7914067, -87.5980738)"
9781,"(41.8133474, -87.6056727)"
9783,"(41.78462340000001, -87.60489899999999)"
9784,"(41.7910678, -87.60495069999999)"
9785,"(41.7912614, -87.59920749999999)"
9786,"(41.7910678, -87.60495069999999)"
9787,"(41.7889661, -87.60093189999999)"
9789,"(41.7927938, -87.59843049999999)"
9790,"(41.8781136, -87.6297982)"
9791,"(41.7949629, -87.60569339999999)"
9792,"(41.7910678, -87.60495069999999)"
9793,"(41.7940762, -87.60170769999999)"
9794,"(41.79656110000001, -87.6058778)"
9796,"(41.7910678, -87.60495069999999)"
9797,"(41.7891768, -87.60195080000001)"
9798,"(41.803257, -87.58484109999999)"
9799,"(41.7889661, -87.60093189999999)"
9800,"(41.789734, -87.6015371)"
9803,"(41.7935817, -87.5989699)"
9804,"(41.7846534, -87.60485949999999)"
9806,"(41.7927938, -87.59843049999999)"
9807,"(41.7877085, -87.6036874)"
9809,"(41.78802779999999, -87.5939404)"
9812,"(41.7845959, -87.6008803)"
9814,"(41.7994931, -87.6062511)"
9815,"(41.7845959, -87.6008803)"
9817,"(41.795261, -87.6022969)"
9819,"(41.7929725, -87.5999293)"
9820,"(41.79351339999999, -87.5960709)"
9822,"(41.8000515, -87.5893565)"
9824,"(41.7964721, -87.6012428)"
9825,"(41.7948658, -87.59761429999999)"
9826,"(41.7948658, -87.59761429999999)"
9827,"(41.782813, -87.598337)"
9828,"(41.7929725, -87.5999293)"
9829,"(41.79351339999999, -87.5960709)"
9830,"(41.79970100000001, -87.5936495)"
9831,"(41.792801, -87.6034172)"
9832,"(41.7948658, -87.59761429999999)"
9833,"(41.7845959, -87.6008803)"
9835,"(41.7889661, -87.60093189999999)"
9836,"(41.7900073, -87.59839355)"
9838,"(41.8781136, -87.6297982)"
9840,"(41.7854503, -87.603927)"
9841,"(41.7899689, -87.6052594)"
9842,"(41.7882484, -87.5909839)"
9843,"(41.800439100000006, -87.60515089999998)"
9844,"(41.7847535, -87.592671)"
9845,"(41.78796639999999, -87.59953639999999)"
9847,"(41.7940762, -87.60170769999999)"
9848,"(41.7910678, -87.60495069999999)"
9849,"(41.784479, -87.6023214)"
9851,"(41.7940762, -87.60170769999999)"
9852,"(41.7901841, -87.6045875)"
9853,"(41.792279, -87.599954)"
9854,"(41.7910678, -87.60495069999999)"
9855,"(41.7879118, -87.6008291)"
9856,"(41.7882484, -87.5909839)"
9858,"(41.7896827, -87.60405019999999)"
9859,"(41.782262, -87.6011114)"
9860,"(41.789734, -87.6015371)"
9861,"(41.78462340000001, -87.60489899999999)"
9862,"(41.79351339999999, -87.5960709)"
9864,"(41.78462340000001, -87.60489899999999)"
9866,"(41.785371, -87.59707639999999)"
9868,"(41.7929725, -87.5999293)"
9869,"(41.789734, -87.6015371)"
9871,"(41.7854005, -87.6002883)"
9872,"(41.7854005, -87.6002883)"
9873,"(41.78462340000001, -87.60489899999999)"
9874,"(41.8178738, -87.5997943)"
9875,"(41.804342, -87.586759)"
9876,"(41.7940762, -87.60170769999999)"
9878,"(41.785371, -87.59707639999999)"
9879,"(41.7884006, -87.59909929999999)"
9880,"(41.7948658, -87.59761429999999)"
9881,"(41.78802779999999, -87.5939404)"
9882,"(41.789207, -87.60131799999999)"
9883,"(41.8096279, -87.5968462)"
9885,"(41.7912712, -87.59819279999999)"
9886,"(41.79665184999999, -87.5996826)"
9889,"(41.7891369, -87.5954551)"
9890,"(41.7898637, -87.60276669999999)"
9892,"(41.7940762, -87.60170769999999)"
9894,"(41.7954867, -87.6020783)"
9895,"(41.7879395, -87.5981944)"
9898,"(41.78874435, -87.59018885)"
9899,"(41.7997378, -87.59352)"
9901,"(41.7891768, -87.60195080000001)"
9902,"(41.78462340000001, -87.60489899999999)"
9903,"(41.79970100000001, -87.5936495)"
9904,"(41.7980041, -87.5942436)"
9905,"(41.8028728, -87.5868866)"
9906,"(41.799475, -87.59178059999999)"
9907,"(41.7953556, -87.5862002)"
9909,"(41.799407, -87.5997281)"
9910,"(41.7885954, -87.6054671)"
9911,"(41.796545449999996, -87.59196259999999)"
9913,"(41.7948658, -87.59761429999999)"
9914,"(41.7909811, -87.6011781)"
9915,"(41.7910678, -87.60495069999999)"
9916,"(41.7910678, -87.60495069999999)"
9918,"(41.7929725, -87.5999293)"
9919,"(41.7880686, -87.5956212)"
9920,"(41.7894849, -87.5931706)"
9921,"(41.7927938, -87.59843049999999)"
9922,"(41.794332999999995, -87.58251325)"
9923,"(41.7974845, -87.59775739999999)"
9925,"(41.7929725, -87.5999293)"
9926,"(41.78492199999999, -87.60392)"
9927,"(41.78462340000001, -87.60489899999999)"
9928,"(41.794353, -87.6008506)"
9929,"(41.7919788, -87.5983645)"
9930,"(41.78315504999999, -87.6043689)"
9931,"(41.7889722, -87.59926279999999)"
9933,"(41.7845959, -87.6008803)"
9934,"(41.78796639999999, -87.59953639999999)"
9935,"(41.7845959, -87.6008803)"
9936,"(41.796510749999996, -87.59733825)"
9938,"(41.7934028, -87.60085939999999)"
9939,"(41.790161499999996, -87.59857715)"
9940,"(41.78462340000001, -87.60489899999999)"
9941,"(41.7903948, -87.6038772)"
9942,"(41.7845959, -87.6008803)"
9943,"(41.78318105, -87.6011243)"
9944,"(41.792279, -87.599954)"
9945,"(41.7882484, -87.5909839)"
9946,"(41.7935817, -87.5989699)"
9948,"(41.7854503, -87.603927)"
9949,"(41.7892116, -87.60406619999999)"
9950,"(41.7948658, -87.59761429999999)"
9952,"(41.7882484, -87.5909839)"
9953,"(41.7888793, -87.6049986)"
9954,"(41.7850866, -87.6003224)"
9955,"(41.781361950000004, -87.60078485)"
9956,"(41.8029108, -87.5906428)"
9957,"(41.7882484, -87.5909839)"
9959,"(41.7802796, -87.5964954)"
9960,"(41.7966683, -87.580902)"
9962,"(41.7901841, -87.6045875)"
9964,"(41.8007483, -87.5969348)"
9965,"(41.78962, -87.58657500000001)"
9966,"(41.8102825, -87.59221219999999)"
9967,"(41.7901516, -87.6010282)"
9968,"(41.8169257, -87.5974947)"
9969,"(41.7919788, -87.5983645)"
9970,"(41.7882484, -87.5909839)"
9972,"(41.7899163, -87.6049812)"
9974,"(41.7990617, -87.6070665)"
9975,"(41.7886421, -87.5927603)"
9977,"(41.7948658, -87.59761429999999)"
9978,"(41.785371, -87.59707639999999)"
9979,"(41.881025, -87.637174)"
9980,"(41.7940762, -87.60170769999999)"
9982,"(41.7845959, -87.6008803)"
9983,"(41.7912614, -87.59920749999999)"
9984,"(41.7929823, -87.60100320000001)"
9985,"(41.7857443, -87.59029559999999)"
9986,"(41.720579, -87.602803)"
9987,"(41.7892116, -87.60406619999999)"
9988,"(41.7909811, -87.6011781)"
9989,"(41.7967901, -87.5893565)"
9990,"(41.7905318, -87.5948216)"
9992,"(41.8408515, -87.66560634999999)"
9993,"(41.8032407, -87.586575)"
9994,"(41.8008584, -87.5880251)"
9996,"(41.7909811, -87.6011781)"
9997,"(41.7903948, -87.6038772)"
9998,"(41.7854503, -87.603927)"
10000,"(41.7885151, -87.6040574)"
10001,"(41.7910678, -87.60495069999999)"
10002,"(41.7962295, -87.6015955)"
10003,"(41.7924269, -87.58035470000002)"
10004,"(41.78462340000001, -87.60489899999999)"
10005,"(41.7932161, -87.59975829999999)"
10006,"(41.79351339999999, -87.5960709)"
10007,"(41.8781136, -87.6297982)"
10008,"(41.79665184999999, -87.5996826)"
10010,"(41.7934203, -87.5839854)"
10011,"(41.7955712, -87.60568579999999)"
10012,"(41.8014367, -87.59489704999999)"
10014,"(41.79814140000001, -87.5890903)"
10015,"(41.7919788, -87.5983645)"
10016,"(41.796232, -87.5849569)"
10017,"(41.79224929999999, -87.59266889999999)"
10018,"(41.7997026, -87.5876869)"
10019,"(41.7995438, -87.60392439999998)"
10020,"(41.7949735, -87.60379739999999)"
10021,"(41.797724, -87.6015433)"
10023,"(41.7975371, -87.5963678)"
10024,"(41.79351339999999, -87.5960709)"
10025,"(41.792936, -87.60563909999999)"
10026,"(41.7899678, -87.68675049999999)"
10027,"(41.78874435, -87.59018885)"
10028,"(41.7889722, -87.59926279999999)"
10029,"(41.7914617, -87.59322170000002)"
10030,"(41.791028, -87.597605)"
10031,"(41.79351339999999, -87.5960709)"
10032,"(41.7845959, -87.6008803)"
10033,"(41.7910678, -87.60495069999999)"
10034,"(41.7919788, -87.5983645)"
10035,"(41.78462340000001, -87.60489899999999)"
10036,"(41.78318105, -87.6011243)"
10038,"(41.7997378, -87.59352)"
10039,"(41.78796639999999, -87.59953639999999)"
10040,"(41.7910678, -87.60495069999999)"
10042,"(41.7854005, -87.6002883)"
10043,"(41.7788466, -87.5994856)"
10044,"(41.7835697, -87.5983904)"
10046,"(41.7948658, -87.59761429999999)"
10047,"(41.8018483, -87.5908037)"
10048,"(41.8074646, -87.6006112)"
10050,"(41.7919232, -87.60468220000001)"
10051,"(41.7851676, -87.5985919)"
10052,"(41.7889561, -87.5982904)"
10054,"(41.7948658, -87.59761429999999)"
10055,"(41.78952109999999, -87.60424909999999)"
10056,"(41.7903948, -87.6038772)"
10058,"(41.7900088, -87.60020999999999)"
10059,"(41.7940762, -87.60170769999999)"
10060,"(41.7891768, -87.60195080000001)"
10061,"(41.7892417, -87.59749049999999)"
10062,"(41.790225, -87.60255599999999)"
10064,"(41.7889561, -87.5982904)"
10065,"(41.78952109999999, -87.60424909999999)"
10066,"(41.79441525, -87.5903211)"
10067,"(41.7919788, -87.5983645)"
10068,"(41.7892116, -87.60406619999999)"
10070,"(41.7886079, -87.5987133)"
10071,"(41.802743, -87.595828)"
10072,"(41.7910678, -87.60495069999999)"
10073,"(41.795917, -87.58438799999999)"
10074,"(41.7992755, -87.59774940000001)"
10076,"(41.7845959, -87.6008803)"
10077,"(41.78952109999999, -87.60424909999999)"
10078,"(41.78462340000001, -87.60489899999999)"
10079,"(41.7944572, -87.592473)"
10080,"(41.78952109999999, -87.60424909999999)"
10082,"(41.79457499999999, -87.601637)"
10083,"(41.7948658, -87.59761429999999)"
10084,"(41.7845959, -87.6008803)"
10086,"(41.7855187, -87.601897)"
10088,"(41.7851676, -87.5985919)"
10089,"(41.7899689, -87.6052594)"
10090,"(41.79056575, -87.5902304)"
10091,"(41.792279, -87.599954)"
10092,"(41.7892417, -87.59749049999999)"
10096,"(41.7911308, -87.60274969999999)"
10097,"(41.7899689, -87.6052594)"
10098,"(41.7854503, -87.603927)"
10099,"(41.7950436, -87.59809709999999)"
10101,"(41.78962, -87.58657500000001)"
10102,"(41.7880092, -87.5987709)"
10103,"(41.7882484, -87.5909839)"
10105,"(41.7845959, -87.6008803)"
10106,"(41.79659625, -87.58874639999999)"
10107,"(41.781463, -87.59144785)"
10108,"(41.8028728, -87.5868866)"
10109,"(41.78952109999999, -87.60424909999999)"
10111,"(41.7927938, -87.59843049999999)"
10112,"(41.78952109999999, -87.60424909999999)"
10113,"(41.7927938, -87.59843049999999)"
10114,"(41.79793025, -87.6004902)"
10115,"(41.7948658, -87.59761429999999)"
10116,"(41.7949629, -87.60569339999999)"
10117,"(41.796511550000005, -87.59658304999999)"
10119,"(41.79351339999999, -87.5960709)"
10120,"(41.7976299, -87.6007588)"
10121,"(41.798099, -87.585904)"
10122,"(41.7892116, -87.60406619999999)"
10123,"(41.7959781, -87.59869555)"
10125,"(41.795472, -87.6024626)"
10126,"(41.79351339999999, -87.5960709)"
10127,"(41.7910784, -87.6005453)"
10128,"(41.7953226, -87.58641899999999)"
10130,"(41.7911308, -87.60274969999999)"
10131,"(41.806890249999995, -87.5980077)"
10133,"(41.78952109999999, -87.60424909999999)"
10134,"(41.80933479999999, -87.59941289999999)"
10136,"(41.78952109999999, -87.60424909999999)"
10137,"(41.8057607, -87.5864603)"
10138,"(41.8078726, -87.5913996)"
10139,"(41.7997378, -87.59352)"
10140,"(41.7950181, -87.6003137)"
10142,"(41.7854503, -87.603927)"
10143,"(41.7910678, -87.60495069999999)"
10144,"(41.7913729, -87.60136899999999)"
10145,"(41.8032384, -87.58580599999999)"
10146,"(41.7966012, -87.60585619999999)"
10148,"(41.7914059, -87.5980738)"
10149,"(41.7914059, -87.5980738)"
10150,"(41.806984, -87.6034402)"
10151,"(41.7892116, -87.60406619999999)"
10153,"(41.80268900000001, -87.58715049999999)"
10155,"(41.7910784, -87.6005453)"
10156,"(41.7845959, -87.6008803)"
10157,"(41.7997745, -87.59468179999999)"
10158,"(41.7891768, -87.60195080000001)"
10159,"(41.795057, -87.58297000000002)"
10160,"(41.7847535, -87.592671)"
10162,"(41.8000045, -87.5877278)"
10163,"(41.8781136, -87.6297982)"
10165,"(41.7900088, -87.60020999999999)"
10166,"(41.79509145, -87.59411259999999)"
10168,"(41.79351339999999, -87.5960709)"
10169,"(41.79351339999999, -87.5960709)"
10170,"(41.7997378, -87.59352)"
10171,"(41.8153329, -87.6061174)"
10174,"(41.7910678, -87.60495069999999)"
10175,"(41.815927, -87.60428335)"
10177,"(41.795264, -87.596471)"
10178,"(41.792279, -87.599954)"
10179,"(41.7910678, -87.60495069999999)"
10181,"(41.80084345, -87.60210165)"
10182,"(41.7893749, -87.5931645)"
10183,"(41.792279, -87.599954)"
10184,"(41.7882484, -87.5909839)"
10186,"(41.792279, -87.599954)"
10188,"(41.7845959, -87.6008803)"
10189,"(41.8101089, -87.59537689999999)"
10190,"(41.7850859, -87.6024784)"
10191,"(41.7845959, -87.6008803)"
10194,"(41.7895621, -87.601259)"
10196,"(41.800126, -87.587615)"
10197,"(41.78462340000001, -87.60489899999999)"
10198,"(41.78318105, -87.6011243)"
10199,"(41.78952109999999, -87.60424909999999)"
10201,"(41.792279, -87.599954)"
10202,"(41.8052498, -87.585276)"
10204,"(41.79662300000001, -87.6012514)"
10205,"(41.7935817, -87.5989699)"
10206,"(41.78462340000001, -87.60489899999999)"
10208,"(41.7882484, -87.5909839)"
10209,"(41.7911308, -87.60274969999999)"
10210,"(41.7853698, -87.6011668)"
10212,"(41.7901841, -87.6045875)"
10213,"(41.8781136, -87.6297982)"
10215,"(41.797717399999996, -87.604491)"
10217,"(41.7883128, -87.6045656)"
10218,"(41.794483, -87.58496)"
10220,"(41.78462340000001, -87.60489899999999)"
10221,"(41.7919788, -87.5983645)"
10222,"(41.7910678, -87.60495069999999)"
10224,"(41.78952109999999, -87.60424909999999)"
10225,"(41.792989, -87.60255839999999)"
10226,"(41.7910678, -87.60495069999999)"
10227,"(41.7848153, -87.60159809999999)"
10228,"(41.78796639999999, -87.59953639999999)"
10230,"(41.7892116, -87.60406619999999)"
10234,"(41.8087168, -87.59682855)"
10236,"(41.7911308, -87.60274969999999)"
10237,"(41.7899689, -87.6052594)"
10238,"(41.790783, -87.6061524)"
10239,"(41.7883413, -87.60496049999999)"
10240,"(41.7805366, -87.5915088)"
10241,"(41.7903948, -87.6038772)"
10243,"(41.7910228, -87.6015292)"
10244,"(41.78962, -87.58657500000001)"
10245,"(41.7901841, -87.6045875)"
10246,"(41.7982805, -87.5888318)"
10248,"(41.7920395, -87.6017426)"
10249,"(41.7859971, -87.596333)"
10253,"(41.79255360000001, -87.6040574)"
10254,"(41.7927205, -87.6061903)"
10255,"(41.7997378, -87.59352)"
10256,"(41.791942, -87.58986)"
10257,"(41.79935280000001, -87.5879271)"
10258,"(41.7934028, -87.60085939999999)"
10260,"(41.8030029, -87.603419)"
10264,"(41.7910678, -87.60495069999999)"
10265,"(41.7768519, -87.597147)"
10267,"(41.7889345, -87.599158)"
10268,"(41.7913737, -87.60130180000002)"
10269,"(41.8007239, -87.5893626)"
10271,"(41.7910678, -87.60495069999999)"
10273,"(41.78462340000001, -87.60489899999999)"
10274,"(41.7877085, -87.6036874)"
10275,"(41.7914052, -87.59854109999999)"
10278,"(41.791296, -87.60616329999999)"
10280,"(41.7977244, -87.58761989999999)"
10281,"(41.791323, -87.593498)"
10282,"(41.7920395, -87.6017426)"
10283,"(41.782194, -87.5935667)"
10285,"(41.7998079, -87.5888552)"
10286,"(41.79659625, -87.58874639999999)"
10288,"(41.80153519999999, -87.6042027)"
10290,"(41.792471, -87.59124899999999)"
10291,"(41.7911902, -87.6040112)"
10292,"(41.7877085, -87.6036874)"
10294,"(41.7948658, -87.59761429999999)"
10295,"(41.790482, -87.60454999999999)"
10296,"(41.79029329999999, -87.6016511)"
10297,"(41.7889722, -87.59926279999999)"
10299,"(41.7909698, -87.6061574)"
10300,"(41.7916469, -87.6034081)"
10301,"(41.7892116, -87.60406619999999)"
10302,"(41.7997257, -87.5896855)"
10304,"(41.78462340000001, -87.60489899999999)"
10305,"(41.78462340000001, -87.60489899999999)"
10306,"(41.794155149999995, -87.5983306)"
10307,"(41.7899689, -87.6052594)"
10308,"(41.7910678, -87.60495069999999)"
10309,"(41.7854503, -87.603927)"
10310,"(41.7882484, -87.5909839)"
10311,"(41.7943179, -87.58611599999999)"
10312,"(41.7951805, -87.58803155)"
10313,"(41.7948658, -87.59761429999999)"
10314,"(41.8000045, -87.5877278)"
10315,"(41.78462340000001, -87.60489899999999)"
10316,"(41.7882484, -87.5909839)"
10317,"(41.790225, -87.60255599999999)"
10318,"(41.797724, -87.600105)"
10319,"(41.79351339999999, -87.5960709)"
10320,"(41.78462340000001, -87.60489899999999)"
10321,"(41.7997257, -87.5896855)"
10322,"(41.7802796, -87.5964954)"
10323,"(41.7944428, -87.5932831)"
10324,"(41.7992032, -87.5970741)"
10325,"(41.7910678, -87.60495069999999)"
10326,"(41.7892417, -87.59749049999999)"
10327,"(41.7887941, -87.60138289999999)"
10328,"(41.7845959, -87.6008803)"
10329,"(41.791698, -87.6061655)"
10330,"(41.7901841, -87.6045875)"
10331,"(41.7877085, -87.6036874)"
10332,"(41.7847535, -87.592671)"
10333,"(41.78822539999999, -87.5908873)"
10334,"(41.7892116, -87.60406619999999)"
10335,"(41.7931374, -87.5866521)"
10336,"(41.7901841, -87.6045875)"
10337,"(41.8279012, -87.60624039999999)"
10338,"(41.7851676, -87.5985919)"
10339,"(41.79707399999999, -87.59923479999999)"
10340,"(41.80093665, -87.59424719999998)"
10341,"(41.80594935, -87.60041584999999)"
10342,"(41.7911308, -87.60274969999999)"
10343,"(41.7933635, -87.58798150000001)"
10344,"(41.7946132, -87.5910931)"
10345,"(41.7854005, -87.6002883)"
10346,"(41.7903248, -87.6061398)"
10347,"(41.7948658, -87.59761429999999)"
10348,"(41.7911308, -87.60274969999999)"
10349,"(41.7934642, -87.60020039999999)"
10350,"(41.7948658, -87.59761429999999)"
10351,"(41.7910784, -87.6005453)"
10352,"(41.7854005, -87.6002883)"
10353,"(41.7912712, -87.59819279999999)"
10354,"(41.794993, -87.584369)"
10355,"(41.7979971, -87.6048177)"
10356,"(41.80122679999999, -87.58800579999999)"
10357,"(41.7956081, -87.6000492)"
10358,"(41.7891369, -87.5954551)"
10359,"(41.7935817, -87.5989699)"
10360,"(41.791235, -87.597702)"
10361,"(41.7845959, -87.6008803)"
10362,"(41.7910678, -87.60495069999999)"
10363,"(41.7905318, -87.5948216)"
10364,"(41.78319585, -87.60274795)"
10365,"(41.7948658, -87.59761429999999)"
10366,"(41.8010835, -87.5976329)"
10367,"(41.7877305, -87.6012293)"
10368,"(41.7913936, -87.5997045)"
10369,"(41.791573, -87.605226)"
10370,"(41.7997745, -87.59468179999999)"
10371,"(41.795379, -87.5981759)"
10372,"(41.8274215, -87.60822379999999)"
10373,"(41.785371, -87.59707639999999)"
10374,"(41.7899689, -87.6052594)"
10375,"(41.797814, -87.596811)"
10376,"(41.7954417, -87.5886529)"
10377,"(41.7892116, -87.60406619999999)"
10378,"(41.803257, -87.58484109999999)"
10379,"(41.7848153, -87.60159809999999)"
10380,"(41.78462340000001, -87.60489899999999)"
10381,"(41.7910678, -87.60495069999999)"
10382,"(41.7899689, -87.6052594)"
10383,"(41.792279, -87.599954)"
10384,"(41.7885151, -87.6040574)"
10385,"(41.7804242, -87.5972999)"
10386,"(41.791573, -87.605226)"
10388,"(41.80122679999999, -87.58800579999999)"
10389,"(41.7911308, -87.60274969999999)"
10390,"(41.7891369, -87.5954551)"
10391,"(41.79351339999999, -87.5960709)"
10392,"(41.803462, -87.592882)"
10393,"(41.803462, -87.592882)"
10394,"(41.7910678, -87.60495069999999)"
10396,"(41.7891369, -87.5954551)"
10397,"(41.7804242, -87.5972999)"
10398,"(41.789207, -87.60131799999999)"
10399,"(41.7882484, -87.5909839)"
